title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist,year,is_major_label
GOOD NIGHT,192000.0,이홍기,DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
YELLOW,217000.0,이홍기,DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
I AM,232000.0,"이홍기, CHEETAH",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
모닥불,197000.0,"이홍기, DinDin",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
COOKIES,185000.0,"이홍기, 정일훈",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
COME TO ME,203000.0,"이홍기, 주호",DO n DO,,,KR,2018-10-18,FNC Entertainment,이홍기,2018,False
Don't act,201000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,True
I like,196000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,True
뚝,183000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,True
맘껏,221000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,True
얘들아,197000.0,장우영,헤어질 때,,,KR,2018-01-16,JYP Entertainment,장우영,2018,True
20 Something,203000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
BABY IT'S U,201000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
Eye 2 Eye,225000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
I Wonder,204000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
IRONY,189000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
It's you,219000.0,정세운,김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,Starship Entertainment,정세운,2018,False
La La,219000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
No Better Than This,231000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
SHADOWS,207000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
"Toc, toC!",178000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
WATERFALL,210000.0,정세운,ANOTHER,,,KR,2018-07-23,Starship Entertainment,정세운,2018,False
닿을 듯 말 듯,257000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
독백,200000.0,정세운,AFTER,,,KR,2018-01-25,Starship Entertainment,정세운,2018,False
Diamond Girl,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False
Hold My Hand,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False
그리워서...,,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False
불꽃놀이 (Fireworks),,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False
입김 (Hello),,정용화,2018 JUNG YONG HWA LIVE `ROOM 622` DVD,,,JP,2018-11-07,FNC Entertainment,정용화,2018,False
Big wave,197000.0,정일훈,Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False
She's gone,208000.0,정일훈,'She's gone' Official Music Video,,,XW,2018-03-07,Cube Entertainment,정일훈,2018,False
얘기 좀 해요,223000.0,"정일훈, 임현식",Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False
Always,215000.0,"정일훈, 진호",Big wave,,,KR,2018-03-08,Cube Entertainment,정일훈,2018,False
한걸음,272000.0,"조권, 서은광, 이창섭, 임현식, 육성재, 오승희, 최유진, 장승연, SORN, ELKIE, 권은빈, 진호, 후이, 홍석, 신원, 여원, YAN AN, 키노, 유선호, MIYEON, MINNIE, SOOJIN, YUQI, 叶叔华",ONE,,,KR,2018-06-17,JYP Entertainment,조권,2018,True
Daydream,179000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
Dive,207000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
Fountain,184000.0,주영,Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
Inn,211000.0,주영,,,,,2018-09-14,Starship Entertainment,주영,2018,False
매일매일 그리울거야,236000.0,주영,기름진 멜로 OST Part.4,,,KR,2018-05-29,Starship Entertainment,주영,2018,False
Wine,266000.0,"주영, GSoul",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
처음,204000.0,"주영, SOLE",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
Planet Girl,189000.0,"주영, pH‐1",Fountain,,,KR,2018-03-02,Starship Entertainment,주영,2018,False
PRADA,240000.0,"주영, pH‐1",PRADA,,,,2018-06-13,Starship Entertainment,주영,2018,False
All Day,209000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
Darling,188000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
FLASHLIGHT,194000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
Frozen Heart,226000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,True
Ride Up,201000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
Too late to tell,254000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,True
Torso,225000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,True
What You Want,214000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
Winter Sleep,208000.0,준호,Winter Sleep,,,JP,2018-01-10,JYP Entertainment,준호,2018,True
どうせ忘れるだろう,244000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
想像,247000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
時間を超えて,201000.0,준호,想像,,,XW,2018-07-11,JYP Entertainment,준호,2018,True
飛行機,218000.0,준호,Winter Sleep,,,JP,2018-01-25,JYP Entertainment,준호,2018,True
겨울잠,206000.0,준호,Winter Sleep,,,US,2018-01-25,JYP Entertainment,준호,2018,True
어떤 말이 필요하니,252000.0,준호,그냥 사랑하는 사이 OST,,,KR,2018-01-30,JYP Entertainment,준호,2018,True
Hey,174000.0,지민,Hey,,,KR,2018-01-19,FNC Entertainment,지민,2018,False
니가 나라면,197000.0,"지민, 유나, 유회승",A Korean Odyssey OST,,,KR,2018-03-03,FNC Entertainment,지민,2018,False
Like a King,160000.0,"진진, SUPERBEE, myunDo",Like a King,,,KR,2018-05-23,fantagio music,진진,2018,False
A little bit more,204000.0,진호,김비서가 왜 그럴까 (Original Soundtrack),,,XW,2018-07-19,Cube Entertainment,진호,2018,False
조금만 더,204000.0,"진호, 로시",김비서가 왜 그럴까 (tvN 수목드라마) OST,,,KR,2018-07-19,Cube Entertainment,진호,2018,False
Evidence of Luv,291680.0,초신성,TETSUYA KOMURO ARCHIVES “K”,,,JP,2018-06-27,Core Contents Media,초신성,2018,False
Closer,188000.0,최강창민,New Chapter #1 : The Chance of Love,,,KR,2018-03-29,SM Entertainment,최강창민,2018,True
Later,205000.0,태일,Later,,,,2018-12-27,Seven Seasons,태일,2018,False
잘 있어요,205000.0,태일,잘 있어요,,,KR,2018-12-17,Seven Seasons,태일,2018,False
MANGO,189000.0,효민,MANGO,,,KR,2018-09-12,Core Contents Media,효민,2018,False
This Stop Is,192000.0,"후이, YooA, 우석",개가수 프로듀서 - 스트리밍,,,KR,2018-07-24,Cube Entertainment,후이,2018,False
Breaking Down,234000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,True
Present,239000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,True
기적이 일어났으면 좋겠어,207000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,True
우주속에서,207000.0,휘성,우주속에서,,,KR,2018-10-11,YG Entertainment,휘성,2018,True
Blow Your Mind,169000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False
For You,226000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False
HANN,205000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False
Help Me,238000.0,(G)I‐DLE,"Her Private Life (Original Television Soundtrack), Pt. 1",,,US,2019-04-11,Cube Entertainment,(G)I‐DLE,2019,False
Light My Fire,231000.0,(G)I‐DLE,LATATA,,,JP,2019-07-29,Cube Entertainment,(G)I‐DLE,2019,False
LION,211000.0,(G)I‐DLE,Queendom < FINAL Comeback >,,,AF,2019-10-25,Cube Entertainment,(G)I‐DLE,2019,False
Senorita,197000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False
Uh-Oh,207000.0,(G)I‐DLE,Uh-Oh,,,KR,2019-06-26,Cube Entertainment,(G)I‐DLE,2019,False
What's Your Name,189000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False
싫다고 말해,236000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False
주세요,220000.0,(G)I‐DLE,I made,,,KR,2019-02-26,Cube Entertainment,(G)I‐DLE,2019,False
A.D.T.O.Y.,249000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
At Times,274000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
Comeback When You Hear This Song,218000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
GO CRAZY!,240000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
Humming,210000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
My House,190000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
Rain,236000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
Zero Point,224000.0,2PM,2PM BEST in Korea 2 〜2012-2017〜,,,JP,2019-09-13,JYP Entertainment,2PM,2019,True
My Way,194000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False
Ninety Nine,207000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False
Sorry,219307.0,AOA,Queendom < FINAL Comeback >,,,AF,2019-10-25,FNC Entertainment,AOA,2019,False
날 보러 와요 (Come See Me),203000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False
너나 해 (Egotistic),215094.0,AOA,"Queendom <Cover Contest>, Pt. 1",,,XW,2019-09-13,FNC Entertainment,AOA,2019,False
주문을 외워봐 (Magic Spell),198000.0,AOA,NEW MOON,,,KR,2019-11-26,FNC Entertainment,AOA,2019,False
1 In a Million,185000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
All Night,224413.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False
Always You,223667.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False
Blue Flame,194000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False
Go&Stop,215000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False
Hanasake Mirai,238760.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False
Heart Brew Love,212000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
I'm On Your Side,265360.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False
II Aishiteru,240333.0,ASTRO,Venus,,,US,2019-04-03,fantagio music,ASTRO,2019,False
Korean Dream,270000.0,ASTRO,Korean Dream,,,KR,2019-02-16,fantagio music,ASTRO,2019,False
Love Wheel,209000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Merry-Go-Round,189999.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Moonwalk,199000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Role Play,193000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Starry Sky,178000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Treasure,209000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
You're my world,245000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False
다야 (All About You),187000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False
찬바람 불 때면 (When The Wind Blows),202000.0,ASTRO,BLUE FLAME,,,XW,2019-11-20,fantagio music,ASTRO,2019,False
피어나 (Bloom),223000.0,ASTRO,All Light,,,FR,2019-01-16,fantagio music,ASTRO,2019,False
Aurora,204360.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Beginning of the End,112000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Crescent,46800.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Dancing Like Butterfly Wings,182132.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Dazzling Light,189000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Desire,234509.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False
End of the Beginning,29000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
"HALA HALA (Hearts Awakened, Live Alive)",202098.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False
HALA HALA (Traditional Treatment Mix),202080.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False
"Hearts Awakened, Live Alive (Expression Revisited)",31253.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False
If Without You,200000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Illusion,210067.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Light,218823.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False
Pirate King (Overload Mix),195613.0,ATEEZ,TREASURE EP. EXTRA: Shift The Map,,,XW,2019-12-04,KQ Entertainment,ATEEZ,2019,False
Promise,195782.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False
Say My Name,222024.0,ATEEZ,TREASURE EP.2: Zero to One,,,XW,2019-01-16,KQ Entertainment,ATEEZ,2019,False
Sunrise,198000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Utopia,239067.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Wave,203933.0,ATEEZ,TREASURE EP.3: One To All,,,KR,2019-06-10,KQ Entertainment,ATEEZ,2019,False
Win,202000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Wonderland,199000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
걸어가고있어,214000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
안개,199000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
친구 (THANK U),201000.0,ATEEZ,TREASURE EP.FIN: All To Action,,,US,2019-10-08,KQ Entertainment,ATEEZ,2019,False
Curiosity,197291.0,Amber Liu,Curiosity,,,XW,2019-11-20,SM Entertainment,Amber Liu,2019,True
Hands Behind My Back,192536.0,Amber Liu,Hands Behind My Back,,,XW,2019-09-20,SM Entertainment,Amber Liu,2019,True
Numb,225777.0,Amber Liu,Numb,,,XW,2019-11-22,SM Entertainment,Amber Liu,2019,True
Other People,192740.0,Amber Liu,Other People,,,XW,2019-10-16,SM Entertainment,Amber Liu,2019,True
Ready for the Ride,195996.0,Amber Liu,Ready for the Ride,,,XW,2019-12-12,SM Entertainment,Amber Liu,2019,True
Finale,224000.0,B-Bomb,Finale,,,,2019-10-04,Seven Seasons,B-Bomb,2019,False
Dawn,245000.0,"B-Bomb, Jeebanoff",Dawn,,,,2019-07-02,Seven Seasons,B-Bomb,2019,False
Think About Chu,192000.0,"B-Bomb, 한해",Think About Chu,,,,2019-08-10,Seven Seasons,B-Bomb,2019,False
Betcha,201000.0,BAEKHYUN,City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
Diamond,238000.0,BAEKHYUN,City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
Ice Queen,216000.0,BAEKHYUN,City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
Psycho,206000.0,BAEKHYUN,City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
UN Village,236000.0,BAEKHYUN,City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
Stay Up,207000.0,"BAEKHYUN, Beenzino",City Lights,,,KR,2019-07-10,SM Entertainment,BAEKHYUN,2019,True
Comme des Garcons,196085.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Easy,184850.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
From Seoul,226215.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Help Me,184808.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
If Not Me Who,195199.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Let's Ride (U-KWON solo),193757.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Messed Up,67785.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Recognize (B-BOMB Solo),233992.0,BASTARZ,I'm a mess.,,,,2019,Seven Seasons,BASTARZ,2019,False
Don't Know What to Do,201000.0,BLACKPINK,KILL THIS LOVE,,,AL,2019-04-05,YG Entertainment,BLACKPINK,2019,True
HOPE NOT,191000.0,BLACKPINK,KILL THIS LOVE -JP ver.-,,,JP,2019-10-16,YG Entertainment,BLACKPINK,2019,True
Kick It,191000.0,BLACKPINK,KILL THIS LOVE,,,AL,2019-04-05,YG Entertainment,BLACKPINK,2019,True
Kill This Love,189000.0,BLACKPINK,Kill This Love,,,US,2019-04-04,YG Entertainment,BLACKPINK,2019,True
YOU & I + ONLY LOOK AT ME,190992.0,BLACKPINK,BLACKPINK 2018 TOUR ‘IN YOUR AREA’ SEOUL,,,XW,2019-08-30,YG Entertainment,BLACKPINK,2019,True
Oh My Gosh,211000.0,BOY STORY,Oh My Gosh,,,,2019-03-29,JYP Entertainment,BOY STORY,2019,True
Too Busy,224000.0,"BOY STORY, Jackson Wang",Too Busy,,,,2019-07-26,JYP Entertainment,BOY STORY,2019,True
"미안해 (Song by 서은광, 이민혁, 이창섭)",249000.0,BTOB,"미안해(SONG BY 서은광,이민혁,이창섭)",,,KR,2019-04-05,Cube Entertainment,BTOB,2019,False
Cake Waltz (지민 테마),224000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Captain (남준 테마),199000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Dionysus,248000.0,BTS,MAP OF THE SOUL : PERSONA,,,KR,2019-04-12,Big Hit Entertainment,BTS,2019,True
Flying (태형 테마),216000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Friends (호석 테마),210000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Heartbeat,253000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
HOME,234000.0,BTS,MAP OF THE SOUL : PERSONA,,,KR,2019-04-12,Big Hit Entertainment,BTS,2019,True
Jamais vu,226000.0,BTS,MAP OF THE SOUL : PERSONA,,,KR,2019-04-12,Big Hit Entertainment,BTS,2019,True
Lights,290960.0,BTS,Lights / Boy With Luv,,,JP,2019-07-03,Big Hit Entertainment,BTS,2019,True
Make It Right,222000.0,BTS,MAP OF THE SOUL : PERSONA,,,KR,2019-04-12,Big Hit Entertainment,BTS,2019,True
Not Alone (정국 테마),225000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Shine (윤기 테마),232000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
Wish (석진 테마),237000.0,BTS,BTS WORLD: Original Soundtrack,,,XW,2019-06-28,Big Hit Entertainment,BTS,2019,True
소우주 (Mikrokosmos),224000.0,BTS,MAP OF THE SOUL : PERSONA,,,KR,2019-04-12,Big Hit Entertainment,BTS,2019,True
Dream Glow,187000.0,"BTS, Charli XCX",Dream Glow (BTS World Original Soundtrack) (Pt. 1),,,XW,2019-06-07,Big Hit Entertainment,BTS,2019,True
All Night,217000.0,"BTS, Juice WRLD",All Night (BTS World Original Soundtrack) (Pt. 3),,,XW,2019-06-21,Big Hit Entertainment,BTS,2019,True
A Brand New Day,205000.0,"BTS, Zara Larsson",A Brand New Day,,,KR,2019-06-14,Big Hit Entertainment,BTS,2019,True
Be Ambitious!,68000.0,BVNDIT,"BVNDIT, BE AMBITIOUS!",,,XW,2019-04-10,MNH Entertainment,BVNDIT,2019,False
BE!,61000.0,BVNDIT,BE!,,,KR,2019-11-05,MNH Entertainment,BVNDIT,2019,False
Dumb,190000.0,BVNDIT,BE!,,,KR,2019-11-05,MNH Entertainment,BVNDIT,2019,False
Fly,204000.0,BVNDIT,BE!,,,KR,2019-11-05,MNH Entertainment,BVNDIT,2019,False
Hocus Pocus,207000.0,BVNDIT,"BVNDIT, BE AMBITIOUS!",,,XW,2019-04-10,MNH Entertainment,BVNDIT,2019,False
My Error,213000.0,BVNDIT,"BVNDIT, BE AMBITIOUS!",,,XW,2019-04-10,MNH Entertainment,BVNDIT,2019,False
드라마틱,205000.0,BVNDIT,Dramatic,,,XW,2019-05-15,MNH Entertainment,BVNDIT,2019,False
Black,194000.0,BoA,Starry Night,,,KR,2019-12-11,SM Entertainment,BoA,2019,True
Butterfly,214000.0,BoA,Starry Night,,,KR,2019-12-11,SM Entertainment,BoA,2019,True
I Don't Mind,202000.0,BoA,Starry Night,,,KR,2019-12-11,SM Entertainment,BoA,2019,True
Wishing Well,212000.0,BoA,Wishing Well,,,JP,2019-10-23,SM Entertainment,BoA,2019,True
スキだよ -MY LOVE-,243000.0,BoA,スキだよ -MY LOVE-,,,,2019-04-03,SM Entertainment,BoA,2019,True
보여 (Think About You),194000.0,BoA,Starry Night,,,KR,2019-12-11,SM Entertainment,BoA,2019,True
Starry Night,211000.0,"BoA, Crush",Starry Night,,,KR,2019-12-11,SM Entertainment,BoA,2019,True
Feedback,199000.0,"BoA, 넉살",Feedback,,,KR,2019-06-04,SM Entertainment,BoA,2019,True
결국 흔해 빠진 사랑얘기,258000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
미소를 띄우며 나를 보낸 그 모습처럼,248000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
사랑밖엔 난 몰라,177000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
사랑은 봄비처럼 이별은 겨울비처럼,263000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
애수,228000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
원더우먼,232000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
타이틀 내가 날 버린 이유,300000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
편지,271000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
하늘,171000.0,Brown Eyed Girls,RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
초대,206000.0,"Brown Eyed Girls, 엄정화",RE_vive,,,KR,2019-10-28,Nega Network,Brown Eyed Girls,2019,False
SSFW,219000.0,CHANYEOL,SSFW,,,US,2019-04-25,SM Entertainment,CHANYEOL,2019,True
Beautiful (Heart 4 U Original Soundtrack),199693.0,CHEN,Beautiful (Heart 4 U Original Soundtrack),,,XW,2019-12-19,SM Entertainment,CHEN,2019,True
Make it count,206095.0,CHEN,Touch your heart OST Part.1,,,XW,2019-02-07,SM Entertainment,CHEN,2019,True
Rainfall,201000.0,CHEN,Chief of Staff : People who Make the World Pt. 1 (Original Television Soundtrack),,,XW,2019-06-14,SM Entertainment,CHEN,2019,True
고운 그대는 시들지 않으리 (Amaranth),196000.0,CHEN,Dear my dear,,,AF,2019-10-01,SM Entertainment,CHEN,2019,True
그대에게 (My dear),238000.0,CHEN,Dear my dear,,,AF,2019-10-01,SM Entertainment,CHEN,2019,True
그댄 모르죠 (You never know),247000.0,CHEN,Dear my dear,,,AF,2019-10-01,SM Entertainment,CHEN,2019,True
꽃 (Flower),241000.0,CHEN,"April, and a flower",,,AO,2019-04-01,SM Entertainment,CHEN,2019,True
널 그리다 (Portrait of you),252000.0,CHEN,"April, and a flower",,,AO,2019-04-01,SM Entertainment,CHEN,2019,True
널 안지 않을 수 있어야지 (Hold you tight),195000.0,CHEN,Dear my dear,,,AF,2019-10-01,SM Entertainment,CHEN,2019,True
먼저 가 있을게 (I'll be there),252000.0,CHEN,"April, and a flower",,,AO,2019-04-01,SM Entertainment,CHEN,2019,True
사랑의 말 (Love words),216000.0,CHEN,"April, and a flower",,,AO,2019-04-01,SM Entertainment,CHEN,2019,True
사월이 지나면 우리 헤어져요 (Beautiful goodbye),269000.0,CHEN,"April, and a flower",,,AO,2019-04-01,SM Entertainment,CHEN,2019,True
우리 어떻게 할까요 (Shall we?),221000.0,CHEN,Dear my dear,,,AF,2019-10-01,SM Entertainment,CHEN,2019,True
